date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:26:55	2254/2254	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2026%20Feb%202016%2010:26:57%20GMT	http://global.ahnlab.com/robots.txt		(from )
17:26:59	69953/69953	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:26:57%20GMT	http://global.ahnlab.com/site/main.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/main.html	(from )
17:27:01	282766/282766	U-----	200	untouched ('OK')	application/x-javascript	etag:%22E2PE4ukgUQP%22	http://global.ahnlab.com/js/lib/jquery/jquery-1.11.1.js	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/js/lib/jquery/jquery-1.11.1.js	(from http://global.ahnlab.com/site/main.do)
17:27:01	45047/45047	U-----	200	untouched ('OK')	application/x-javascript	etag:%22GnpiDW96BAs%22	http://global.ahnlab.com/js/lib/jquery/jquery.ui.js	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/js/lib/jquery/jquery.ui.js	(from http://global.ahnlab.com/site/main.do)
17:27:02	19941/19941	U-----	200	untouched ('OK')	application/x-javascript	etag:%226ovbYG4e9T4%22	http://global.ahnlab.com/js/common.js	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/js/common.js	(from http://global.ahnlab.com/site/main.do)
17:27:02	2610/2610	U-----	200	untouched ('OK')	application/x-javascript	etag:%225SaWnIkZAAN%22	http://global.ahnlab.com/js/jquery.js	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/js/jquery.js	(from http://global.ahnlab.com/site/main.do)
17:27:03	234/234	U-----	200	untouched ('OK')	application/x-javascript	etag:%22Dq3vd2pZl8M%22	http://global.ahnlab.com/js/site.js	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/js/site.js	(from http://global.ahnlab.com/site/main.do)
17:27:03	5480/5480	U-----	200	untouched ('OK')	application/x-javascript	etag:%229Wteth9xlUR%22	http://global.ahnlab.com/js/lib/jquery/jquery.placeholder.js	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/js/lib/jquery/jquery.placeholder.js	(from http://global.ahnlab.com/site/main.do)
17:27:04	2835/2835	U-----	200	untouched ('')	image/gif	etag:%22/N28LnxfH9Q%22	http://global.ahnlab.com/image/en/common/img_logo.gif	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/image/en/common/img_logo.gif	(from http://global.ahnlab.com/site/main.do)
17:27:09	104805/104805	U--M--	200	updated ('OK')	text/css	etag:%227X9FpxcEKOf%22	http://global.ahnlab.com/css/en/ahnlab.css	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/css/en/ahnlab.css	(from http://global.ahnlab.com/site/main.do)
17:27:13	92162/92162	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:27:07%20GMT	http://global.ahnlab.com/site/search/searchResultAll.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/search/searchResultAll.html	(from http://global.ahnlab.com/site/main.do)
17:27:17	56815/56815	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:27:12%20GMT	http://apac.ahnlab.com/site/main.do	E:/projects/other/ahnlab/html/ahnlab/apac.ahnlab.com/site/main.html	(from http://global.ahnlab.com/site/main.do)
17:27:23	70832/70832	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:27:17%20GMT	http://jp.ahnlab.com/site/main.do	E:/projects/other/ahnlab/html/ahnlab/jp.ahnlab.com/site/main.html	(from http://global.ahnlab.com/site/main.do)
17:27:24	64011/64011	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:27:20%20GMT	http://cn.ahnlab.com/site/main.do	E:/projects/other/ahnlab/html/ahnlab/cn.ahnlab.com/site/main.html	(from http://global.ahnlab.com/site/main.do)
17:27:25	2022/2022	---M--	200	added ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:27:26%20GMT	http://us.ahnlab.com/	E:/projects/other/ahnlab/html/ahnlab/us.ahnlab.com/index.html	(from http://global.ahnlab.com/site/main.do)
17:27:25	174417/174417	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:27:10%20GMT	http://www.ahnlab.com/kr/site/main.do	E:/projects/other/ahnlab/html/ahnlab/www.ahnlab.com/kr/site/main.html	(from http://global.ahnlab.com/site/main.do)
17:27:26	160/160	---M--	302	error ('Found')	text/html	date:Fri,%2026%20Feb%202016%2010:27:03%20GMT	https://global.ahnlab.com/site/mypage/mypageMain.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/mypage/mypageMain.1.delayed	(from http://global.ahnlab.com/site/main.do)
17:27:26	184/184	---M--	302	error ('Found')	text/html	date:Fri,%2026%20Feb%202016%2010:27:29%20GMT	http://global.ahnlab.com/site/support/virusreport/reportForm.do?tab=2	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/support/virusreport/reportForm.12d686.delayed	(from http://global.ahnlab.com/site/main.do)
17:27:32	55691/55691	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:27:29%20GMT	http://global.ahnlab.com/site/support/partner/ourPartner.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/support/partner/ourPartner.html	(from http://global.ahnlab.com/site/main.do)
17:27:34	54220/54220	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:27:29%20GMT	https://global.ahnlab.com/site/login/loginForm.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/login/loginForm.html	(from http://global.ahnlab.com/site/main.do)
17:27:35	54406/54406	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:27:30%20GMT	https://global.ahnlab.com/site/login/loginForm.do?from_url=https%3A%2F%2Fglobal.ahnlab.com%2Fsite%2Fmypage%2FmypageMain.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/login/loginForm6cea.html	(from http://global.ahnlab.com/site/main.do)
17:27:35	74861/74861	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:27:30%20GMT	http://global.ahnlab.com/site/product/productSubDetail.do?prodSeq=15231	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/product/productSubDetail5d8e.html	(from http://global.ahnlab.com/site/main.do)
17:27:42	66064/66064	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:27:38%20GMT	http://global.ahnlab.com/site/product/productSubDetail.do?prodSeq=5805	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/product/productSubDetail95eb.html	(from http://global.ahnlab.com/site/main.do)
17:27:42	65248/65248	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:27:38%20GMT	http://global.ahnlab.com/site/product/productSubDetail.do?prodSeq=1112	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/product/productSubDetailea32.html	(from http://global.ahnlab.com/site/main.do)
17:27:42	70653/70653	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:27:38%20GMT	http://global.ahnlab.com/site/product/productSubDetail.do?prodSeq=1	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/product/productSubDetail5bc8.html	(from http://global.ahnlab.com/site/main.do)
17:27:49	64714/64714	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:27:45%20GMT	http://global.ahnlab.com/site/product/productSubDetail.do?prodSeq=9002	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/product/productSubDetail7a8d.html	(from http://global.ahnlab.com/site/main.do)
17:27:49	63129/63129	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:27:45%20GMT	http://global.ahnlab.com/site/product/productSubDetail.do?prodSeq=5738	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/product/productSubDetail03e4.html	(from http://global.ahnlab.com/site/main.do)
17:27:49	74660/74660	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:27:45%20GMT	http://global.ahnlab.com/site/product/productSubDetail.do?prodSeq=9008	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/product/productSubDetail3295.html	(from http://global.ahnlab.com/site/main.do)
17:27:54	63262/63262	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:27:53%20GMT	http://global.ahnlab.com/site/product/productSubDetail.do?prodSeq=11227	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/product/productSubDetail2616.html	(from http://global.ahnlab.com/site/main.do)
17:27:56	67061/67061	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:27:53%20GMT	http://global.ahnlab.com/site/product/productSubDetail.do?prodSeq=11325	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/product/productSubDetail656f.html	(from http://global.ahnlab.com/site/main.do)
17:27:58	68900/68900	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:27:53%20GMT	http://global.ahnlab.com/site/product/productSubDetail.do?prodSeq=10003	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/product/productSubDetaile828.html	(from http://global.ahnlab.com/site/main.do)
17:28:01	68574/68574	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:27:58%20GMT	http://global.ahnlab.com/site/product/productSubDetail.do?prodSeq=10082	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/product/productSubDetaila6a5.html	(from http://global.ahnlab.com/site/main.do)
17:28:07	69263/69263	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:28:01%20GMT	http://global.ahnlab.com/site/product/productSubDetail.do?prodSeq=1000	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/product/productSubDetail3c3b.html	(from http://global.ahnlab.com/site/main.do)
17:28:07	77434/77434	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:27:59%20GMT	http://global.ahnlab.com/site/product/productSubDetail.do?prodSeq=5690	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/product/productSubDetail7ac7.html	(from http://global.ahnlab.com/site/main.do)
17:28:09	68422/68422	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:28:04%20GMT	http://global.ahnlab.com/site/product/productSubDetail.do?prodSeq=1113	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/product/productSubDetail6f51.html	(from http://global.ahnlab.com/site/main.do)
17:28:12	52067/52067	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:28:10%20GMT	http://global.ahnlab.com/site/download/free/freeTrial.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/download/free/freeTrial.html	(from http://global.ahnlab.com/site/main.do)
17:28:13	67987/67987	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:28:10%20GMT	http://global.ahnlab.com/site/product/productSubDetail.do?prodSeq=1114	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/product/productSubDetail79c9.html	(from http://global.ahnlab.com/site/main.do)
17:28:15	59252/59252	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:28:12%20GMT	http://global.ahnlab.com/site/download/engine/engineList.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/download/engine/engineList.html	(from http://global.ahnlab.com/site/main.do)
17:28:16	4210/4210	U-----	200	untouched ('')	image/jpeg	etag:%228vSS8XUeQo+%22	http://global.ahnlab.com/image/en/common/img_gnb_product.jpg	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/image/en/common/img_gnb_product.jpg	(from http://global.ahnlab.com/site/main.do)
17:28:18	60943/60943	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:28:16%20GMT	http://global.ahnlab.com/site/download/removal/removalList.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/download/removal/removalList.html	(from http://global.ahnlab.com/site/main.do)
17:28:21	73538/73538	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:28:17%20GMT	http://global.ahnlab.com/site/download/documents/documentsList.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/download/documents/documentsList.html	(from http://global.ahnlab.com/site/main.do)
17:28:22	58886/58886	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:28:19%20GMT	http://global.ahnlab.com/site/support/supportMain.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/support/supportMain.html	(from http://global.ahnlab.com/site/main.do)
17:28:23	55160/55160	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:28:21%20GMT	http://global.ahnlab.com/site/support/html/supportProgram.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/support/html/supportProgram.html	(from http://global.ahnlab.com/site/main.do)
17:28:27	52655/52655	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:28:24%20GMT	http://global.ahnlab.com/site/support/html/ahnReport.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/support/html/ahnReport.html	(from http://global.ahnlab.com/site/main.do)
17:28:29	58113/58113	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:28:26%20GMT	http://global.ahnlab.com/site/support/virusreport/virusReport.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/support/virusreport/virusReport.html	(from http://global.ahnlab.com/site/main.do)
17:28:33	54424/54424	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:28:28%20GMT	https://global.ahnlab.com/site/login/loginForm.do?from_url=http%3A%2F%2Fglobal.ahnlab.com%2Fsite%2Fsupport%2Fvirusreport%2FreportForm.do%3Ftab%3D2	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/login/loginFormdb20.html	(from http://global.ahnlab.com/site/main.do)
17:28:33	58191/58191	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:28:30%20GMT	http://global.ahnlab.com/site/support/productfaq/productFaqList.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/support/productfaq/productFaqList.html	(from http://global.ahnlab.com/site/main.do)
17:28:34	54747/54747	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:28:33%20GMT	http://global.ahnlab.com/site/support/virusfaq/virusFaqList.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/support/virusfaq/virusFaqList.html	(from http://global.ahnlab.com/site/main.do)
17:28:34	167/167	---M--	302	error ('Found')	text/html	date:Fri,%2026%20Feb%202016%2010:27:36%20GMT	https://global.ahnlab.com/site/support/qna/qnaAddForm.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/support/qna/qnaAddForm.14.delayed	(from http://global.ahnlab.com/site/main.do)
17:28:35	3770/3770	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:28:38%20GMT	http://www.gartner.com/technology/media-products/pdfindex.jsp?g=ahnlab-1-2VS6RBW	E:/projects/other/ahnlab/html/ahnlab/www.gartner.com/technology/media-products/pdfindex6089.html	(from http://global.ahnlab.com/site/main.do)
17:28:41	56836/56836	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:28:37%20GMT	http://global.ahnlab.com/site/support/notice/noticeList.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/support/notice/noticeList.html	(from http://global.ahnlab.com/site/main.do)
17:28:41	55192/55192	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:28:37%20GMT	http://global.ahnlab.com/site/securitycenter/securitycenterMain.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/securitycenter/securitycenterMain.html	(from http://global.ahnlab.com/site/main.do)
17:28:42	52068/52068	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:28:38%20GMT	http://global.ahnlab.com/site/securitycenter/html/aboutASEC.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/securitycenter/html/aboutASEC.html	(from http://global.ahnlab.com/site/main.do)
17:28:43	54411/54411	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:28:38%20GMT	https://global.ahnlab.com/site/login/loginForm.do?from_url=https%3A%2F%2Fglobal.ahnlab.com%2Fsite%2Fsupport%2Fqna%2FqnaAddForm.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/login/loginForm1222.html	(from http://global.ahnlab.com/site/main.do)
17:28:47	55856/55856	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:28:44%20GMT	http://global.ahnlab.com/site/securitycenter/html/techReport.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/securitycenter/html/techReport.html	(from http://global.ahnlab.com/site/main.do)
17:28:50	54509/54509	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:28:46%20GMT	http://global.ahnlab.com/site/securitycenter/securityinsight/securityInsightList.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/securitycenter/securityinsight/securityInsightList.html	(from http://global.ahnlab.com/site/main.do)
17:28:50	96502/96502	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:28:44%20GMT	http://global.ahnlab.com/site/securitycenter/asec/asecReportList.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/securitycenter/asec/asecReportList.html	(from http://global.ahnlab.com/site/main.do)
17:28:54	57348/57348	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:28:50%20GMT	http://global.ahnlab.com/site/securitycenter/viruscenter/virusList.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/securitycenter/viruscenter/virusList.html	(from http://global.ahnlab.com/site/main.do)
17:28:55	52487/52487	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:28:53%20GMT	http://global.ahnlab.com/site/securitycenter/html/securityRiskLevel.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/securitycenter/html/securityRiskLevel.html	(from http://global.ahnlab.com/site/main.do)
17:28:56	52171/52171	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:28:53%20GMT	http://global.ahnlab.com/site/about/aboutAhnlab.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/about/aboutAhnlab.html	(from http://global.ahnlab.com/site/main.do)
17:29:00	60303/60303	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:28:57%20GMT	http://global.ahnlab.com/site/about/securityPortfolio.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/about/securityPortfolio.html	(from http://global.ahnlab.com/site/main.do)
17:29:03	59874/59874	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:28:59%20GMT	http://global.ahnlab.com/site/about/pressRoomList.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/about/pressRoomList.html	(from http://global.ahnlab.com/site/main.do)
17:29:03	59879/59879	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:28:59%20GMT	http://global.ahnlab.com/site/about/eventList.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/about/eventList.html	(from http://global.ahnlab.com/site/main.do)
17:29:05	51826/51826	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:29:04%20GMT	http://global.ahnlab.com/site/about/securityStrategy.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/about/securityStrategy.html	(from http://global.ahnlab.com/site/main.do)
17:29:08	51121/51121	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:29:06%20GMT	http://global.ahnlab.com/site/about/certificates.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/about/certificates.html	(from http://global.ahnlab.com/site/main.do)
17:29:09	58792/58792	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:29:06%20GMT	http://global.ahnlab.com/site/about/coreTechnology.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/about/coreTechnology.html	(from http://global.ahnlab.com/site/main.do)
17:29:10	45/45	U-----	200	untouched ('OK')	application/x-javascript	etag:%227KL0BbsGd7H%22	http://download.ahnlab.com/engver_script/global_ver.js	E:/projects/other/ahnlab/html/ahnlab/download.ahnlab.com/engver_script/global_ver.js	(from http://global.ahnlab.com/site/main.do)
17:29:14	56738/56738	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:29:12%20GMT	http://global.ahnlab.com/site/securitycenter/securityinsight/securityInsightView.do?seq=2267	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/securitycenter/securityinsight/securityInsightView8b87.html	(from http://global.ahnlab.com/site/main.do)
17:29:14	72205/72205	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:29:10%20GMT	https://global.ahnlab.com/site/etc/contactUs.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/etc/contactUs.html	(from http://global.ahnlab.com/site/main.do)
17:29:15	21524/21524	U-----	200	untouched ('')	image/png	etag:%228IzG6bkio9m%22	http://global.ahnlab.com/image/en/main/img_main_prod.png	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/image/en/main/img_main_prod.png	(from http://global.ahnlab.com/site/main.do)
17:29:15	56921/56921	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:29:13%20GMT	http://global.ahnlab.com/site/about/pressRoomView.do?pressSeq=11576	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/about/pressRoomView1e14.html	(from http://global.ahnlab.com/site/main.do)
17:29:17	58893/58893	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:29:17%20GMT	http://global.ahnlab.com/site/securitycenter/securityinsight/securityInsightView.do?seq=2218	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/securitycenter/securityinsight/securityInsightView7326.html	(from http://global.ahnlab.com/site/main.do)
17:29:17	177/177	---M--	302	error ('Found')	text/html	date:Fri,%2026%20Feb%202016%2010:28:46%20GMT	https://global.ahnlab.com/site/mypage/customer/customerEditForm.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/mypage/customer/customerEditForm.18.delayed	(from http://global.ahnlab.com/site/main.do)
17:29:40	163/163	---M--	302	error ('Found')	text/html	date:Fri,%2026%20Feb%202016%2010:29:42%20GMT	https://global.ahnlab.com/site/mypage/qna/qnaList.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/mypage/qna/qnaList.1b.delayed	(from http://global.ahnlab.com/site/main.do)
17:29:41	187/187	---M--	302	error ('Found')	text/html	date:Fri,%2026%20Feb%202016%2010:29:44%20GMT	https://global.ahnlab.com/site/mypage/myReportHistory/myReportHistoryList.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/mypage/myReportHistory/myReportHistoryList.1d.delayed	(from http://global.ahnlab.com/site/main.do)
17:29:43	8097/8097	U-----	200	untouched ('OK')	application/x-javascript	etag:%226ku0H22ABUA%22	http://global.ahnlab.com/js/lib/jquery/jquery.easing.1.3.js	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/js/lib/jquery/jquery.easing.1.3.js	(from http://global.ahnlab.com/site/main.do)
17:29:43	9175/9175	U-----	200	untouched ('OK')	application/x-javascript	etag:%22B67M/E1I+Lx%22	http://global.ahnlab.com/js/lib/jquery/jquery.mainslider.js	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/js/lib/jquery/jquery.mainslider.js	(from http://global.ahnlab.com/site/main.do)
17:29:44	9084/9084	U-----	200	untouched ('OK')	application/x-javascript	etag:%22FuYlnaE2vco%22	http://global.ahnlab.com/js/lib/jquery/jquery.bannerslider.js	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/js/lib/jquery/jquery.bannerslider.js	(from http://global.ahnlab.com/site/main.do)
17:29:47	54407/54407	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:29:44%20GMT	https://global.ahnlab.com/site/login/loginForm.do?from_url=https%3A%2F%2Fglobal.ahnlab.com%2Fsite%2Fmypage%2Fqna%2FqnaList.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/login/loginForme526.html	(from http://global.ahnlab.com/site/main.do)
17:29:48	2254/2254	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2026%20Feb%202016%2010:29:50%20GMT	http://global.ahnlab.com/image/en/common/btn_tgl.gif	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/image/en/common/btn_tgl.1f.delayed	(from http://global.ahnlab.com/css/en/ahnlab.css)
17:29:49	48909/48909	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:29:46%20GMT	http://global.ahnlab.com/site/support/notice/noticeView.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/support/notice/noticeView.html	(from http://global.ahnlab.com/site/main.do)
17:29:50	48880/48880	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:29:47%20GMT	http://global.ahnlab.com/site/about/pressRoomView.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/about/pressRoomView.html	(from http://global.ahnlab.com/site/main.do)
17:29:50	54431/54431	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:29:46%20GMT	https://global.ahnlab.com/site/login/loginForm.do?from_url=https%3A%2F%2Fglobal.ahnlab.com%2Fsite%2Fmypage%2FmyReportHistory%2FmyReportHistoryList.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/login/loginFormd9e4.html	(from http://global.ahnlab.com/site/main.do)
17:29:50	2254/2254	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2026%20Feb%202016%2010:29:53%20GMT	http://global.ahnlab.com/image/en/common/bg_emAlarm.gif	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/image/en/common/bg_emAlarm.20.delayed	(from http://global.ahnlab.com/css/en/ahnlab.css)
17:29:55	49240/49240	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:29:52%20GMT	http://global.ahnlab.com/site/securitycenter/securityinsight/securityInsightView.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/securitycenter/securityinsight/securityInsightView.html	(from http://global.ahnlab.com/site/main.do)
17:29:56	48908/48908	U--MC-	200	updated ('OK')	text/html	date:Fri,%2026%20Feb%202016%2010:29:53%20GMT	http://global.ahnlab.com/site/securitycenter/viruscenter/virusView.do	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/site/securitycenter/viruscenter/virusView.html	(from http://global.ahnlab.com/site/main.do)
17:29:57	2254/2254	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2026%20Feb%202016%2010:30:00%20GMT	http://global.ahnlab.com/image/en/common/ico_web.gif	E:/projects/other/ahnlab/html/ahnlab/global.ahnlab.com/image/en/common/ico_web.21.delayed	(from http://global.ahnlab.com/css/en/ahnlab.css)
